Gene name	amelanoleuca_dNdS	anancymaae_dNdS	bbbison_dNdS	bmutus_dNdS	btaurus_dNdS	capalliatus_dNdS	caperea_dNdS	catys_dNdS	ccanadensis_dNdS	ccapucinus_dNdS	cfamiliaris_dNdS	cgchok1gshd_dNdS	cgcrigri_dNdS	cgpicr_dNdS	chircus_dNdS	choffmanni_dNdS	cjacchus_dNdS	clanigera_dNdS	cldingo_dNdS	cporcellus_dNdS	csabaeus_dNdS	csyrichta_dNdS	dnovemcinctus_dNdS	dordii_dNdS	eaasinus_dNdS	ecaballus_dNdS	eeuropaeus_dNdS	etelfairi_dNdS	fcatus_dNdS	fdamarensis_dNdS	ggorilla_dNdS	hgfemale_dNdS	hgmale_dNdS	hsapiens_dNdS	itridecemlineatus_dNdS	jjaculus_dNdS	lafricana_dNdS	mauratus_dNdS	mcaroli_dNdS	mdomestica_dNdS	mfascicularis_dNdS	mleucophaeus_dNdS	mlucifugus_dNdS	mmmarmota_dNdS	mmulatta_dNdS	mmurinus_dNdS	mnemestrina_dNdS	mochrogaster_dNdS	mpahari_dNdS	mpfuro_dNdS	mspicilegus_dNdS	mspretus_dNdS	munguiculatus_dNdS	neugenii_dNdS	ngalili_dNdS	nleucogenys_dNdS	nvison_dNdS	oaries_dNdS	ocuniculus_dNdS	odegus_dNdS	ogarnettii_dNdS	oprinceps_dNdS	pabelii_dNdS	panubis_dNdS	pcapensis_dNdS	pcinereus_dNdS	pcoquereli_dNdS	pmbairdii_dNdS	ppaniscus_dNdS	ppardus_dNdS	psimus_dNdS	ptaltaica_dNdS	ptephrosceles_dNdS	ptroglodytes_dNdS	pvampyrus_dNdS	rbieti_dNdS	rnorvegicus_dNdS	rroxellana_dNdS	saraneus_dNdS	sbboliviensis_dNdS	sdauricus_dNdS	sharrisii_dNdS	sscrofa_dNdS	tbelangeri_dNdS	tgelada_dNdS	ttruncatus_dNdS	uamericanus_dNdS	umaritimus_dNdS	uparryii_dNdS	vpacos_dNdS	vursinus_dNdS	vvulpes_dNdS
6820408C15Rik	0.3538605283275291	0.3806936899289595	0.22463654017739987	0.21698351066512025	0.21017666453422568	0.3904269838175083		0.376726784343822	0.3137036003349149	0.456699606843056	0.43307707470924506	0.4698387935517421	0.4361233480176212	0.4384961176951369	0.3011663426825882		0.347427577440289	0.4149976711690732	0.39921591126410405		0.437432925520498	0.41912893323100536	0.3594962048544499		0.3405414063751402	0.3186696041503802			0.4446562970396387	0.293093806794352	0.4367485356078512	0.3774637175993409	0.429331959471063	0.4158941676322905	0.21681974741676235	0.25370752768913085	0.3063770794824399	0.33367057871307165	0.6416666666666666	0.2453490727078089	0.39286076462833386	0.3891572203055693	0.25144014686332844		0.39239866572323867	0.4445457654166192	0.3911635679966576	0.3324628364805143	0.4620123203285421	0.4048824593128391	0.9304812834224596	0.4809688581314879	0.5079069767441861			0.3846376531892309	0.3912929680683999	0.2899778181084896	0.007176774079542916	0.3337081178322464	0.4475215733493879		0.3720263685869877	0.4027464644394343		0.24003953127205985	0.4279723450073672	0.4453955901426718	0.4777653631284916	0.4637071323374711	0.4805813953488372	0.4579264492000831	0.4092786781061328	0.4162783781104392	0.3774334525228447	0.3433721195528177	0.4370735405610311	0.3861517976031958		0.41838801134062376	0.17484325156748434	0.20681811799724809	0.3984821352434552		0.40811179993695496		0.3052064631956912	0.40130637079455983	0.11447478115881618			0.4420347791325205
A2m	0.2838729016786571	0.3266591312772485	0.296945872391896	0.2981347773766546		0.3079954030536858		0.3080883574157117	0.29203246645684944	0.30873348372542697		0.4489795918367348	0.4425196850393701	0.4602046617396248		0.33626679018063915	0.3287252853239029	0.35101708706265256	0.2977356181150551	0.33866103739445114	0.3194444444444444	0.3072201582942982	0.29699699699699705		0.3171190961870391				0.2995117485505035	0.306350821101584	0.3173157983476648	0.3312048395227693	0.3329961220704772	0.3118513558754603	0.3494211932324132	0.3276734104046243	0.3430053493272816	0.4179278230500582		0.27301509985387235	0.31537940379403795	0.3039135418372359		0.34097320169252465		0.3307399174341061		0.4140543364681296	0.2492725509214355		0.19259259259259254	0.21973094170403587	0.4076809453471196		0.37396504139834397	0.3284858853721129	0.3202605125300864	0.3074729891956783	0.32411003236245955	0.27542657530565634	0.3052648023746289		0.3270060396893874	0.3148210668467252		0.27093809606381136	0.2933087372128123	0.5227196230225514	0.3189335133310833	0.2906923429619441	0.3246660730186999	0.2924398098451158	0.3101559907069366	0.31378446115288217	0.3023292663603233	0.3112761647535449					0.3424507658643326	0.24232658072437085	0.3042379182156134		0.30826942314104705	0.31756643824168473	0.29146266829865364	0.2978385251112524	0.3499072356215213		0.2642863244212864	0.28608091787439616
Aass	0.10316713703355283	0.1235483870967742	0.09349890430971512	0.0936631055173423	0.09161737123070264	0.12898678414096915		0.12996522057477575			0.09642767924056958	0.07037747920665388	0.07037747920665388	0.07037747920665388	0.09734638853412797		0.11612066169315599	0.0785876993166287	0.09393418467583496	0.09797870698966207	0.13015930485155686	0.10217290799815072	0.12196269007681455	0.09045617312782188	0.10477352447765748	0.10536902367321677			0.1001727115716753	0.09624669054664382	0.1473906911142454	0.09685513549682168	0.0976266621780845	0.12627327010888656	0.08691968824127415	0.0940556809631302	0.11982225043643865	0.08339052848318462	0.01098901098901099	0.08074534161490682	0.12938397237870253	0.15032900286823012	0.10397842211732973	0.08491508491508491	0.1334796123605778	0.11443691086489167	0.12840888567816508	0.07929661579296618	0.0708133971291866	0.09587378640776699	0.4538296349319971		0.09477756286266924		0.08810172570390554	0.12463820549927646	0.10112184481146774	0.08809389140271492	0.08626097867001256	0.09289466408625932	0.10597037715681784		0.12937000887311448	0.12765185856754308		0.09448153469111806	0.1158651377716926	0.07426597582037997	0.1271111111111111	0.1009160756501182	0.10209384074583523	0.10234093637454983		0.12792371356603094	0.11487481590574375	0.15591836734693876	0.13576388888888888	0.12577532736044106		0.11355490387748453	0.0866768241069917	0.07109256449165402	0.09678362573099414		0.12794735880095048	0.09010989010989012	0.10895779500430662	0.09842097194542387	0.08630551816958276		0.09014815434837198	0.09863904612790557
Abca1	0.06629076501066747	0.06543930003645644	0.05327342747111682		0.05420318078545927	0.05564112437427801	0.11304082876294942	0.0610054603652796	0.04645622394282311	0.055011303692539565	0.05294417105039877	0.038158309681488485	0.038158309681488485	0.038158309681488485	0.05243387071529191		0.0530627443679017	0.05603917301414581	0.053198768388641814	0.06401929857116348	0.047415468324912564	0.05783894364887484	0.06313890559230306	0.05040733197556009	0.05619720737803826	0.05722891566265061			0.05048543689320388	0.06372975796621974	0.06378951353397691	0.06488255679630342	0.06528018486424032	0.04790182106096595	0.041948310139165015	0.03555718475073314	0.06399852452969385	0.042537676227515815	0.04665314401622718	0.05724986623863027	0.061514801999231074	0.05299886835156545	0.04875690607734806	0.04294846184578505	0.05672797676669894	0.05162380326637883	0.06154434250764526	0.0421875	0.04033771106941839		0.018867924528301886				0.04132420091324202	0.052865887590428484	0.056820097791266226	0.05246473292122365	0.042953756168890515	0.05160677536805445	0.048562080247976584		0.0531496062992126	0.049240949785908913			0.056017748197448695	0.04014244091939138	0.061331338818249814	0.05010511562718991	0.04705668604651163	0.05039647577092511	0.051282051282051266	0.06107156238291494		0.05096899224806201	0.07353608715388107	0.05035128805620609	0.05424333974182917	0.05747960108794198	0.0424985174935758	0.06011932078935293	0.05374345107317898		0.05045151158225364			0.07926084300549786	0.04407934281707073		0.06247077527354344	0.04927038626609442
Abcb9	0.0578774062816616	0.03561578126873726	0.046115643845335216	0.04166194950752858	0.04705095328353217	0.038584796820920385	0.08037294936858254	0.03674886282020589	0.02463667820069204	0.031373881526786725	0.038841342988808425	0.012411779021659772	0.012411779021659772	0.012411779021659772	0.04553571428571429		0.031772776507401616	0.040559120073327216	0.03927224317727978	0.04079079079079079	0.037252760587307365	0.07951676884240895			0.054490792934986834	0.05930521091811415			0.004269220680312797	0.04349570660460637	0.03522780648191639	0.033202164289227745	0.0372142916082185	0.036426712922810064	0.02468196150918778	0.02503663898387885	0.05929268548640991		0.0233837689133425	0.05086385625431929	0.035910283941779995	0.037797367467697136	0.09296751813308106	0.024980219283372896	0.03583333333333333	0.034158543948934715	0.03550784475639967	0.012348401323043	0.00932017543859649	0.04147086466165414	0.04135338345864662	0.050595238095238096	0.010778184953653805		0.01912373340944769	0.07269218398198778	0.04244679613908594	0.055834013288262034	0.048578096637565904	0.06596333094335757	0.04295302013422818		0.036992263056092836	0.03667719213019189		0.050407300790102284	0.03875968992248062	0.01517241379310345	0.034854771784232366	0.041019955654102006	0.0358469725876092	0.03750143793857126	0.035735139553894665	0.034665723381676686		0.03513090176773327	0.007526178010471204	0.035524380586039135		0.03322337417530631	0.03198998178506375	0.041771026904742665	0.04429240187252431		0.036095455090538436		0.04112429443612487	0.0701735817104149	0.02905145257262863		0.05041962556488056	0.036681222707423584
Abcc12			0.1591829547455538	0.1646112600536193	0.17028610823853846	0.15636918382913806	0.1391837344894603	0.1483690587138863	0.1385782747603834		0.14649446494464946	0.110260336906585	0.10684410646387832	0.1086873325679296	0.15996503496503495			0.13953090224276665	0.14483650471088122	0.13309244203553147	0.1528245417134306	0.15812874540885366	0.15303643724696356	0.12873478421246773	0.17278617710583155	0.1764237355635205			0.16381850324101355	0.17021996615905247	0.16562795089707272	0.1796116504854369	0.18054518297236746	0.16386233269598469	0.15275679758308158	0.15193099392276024	0.15920129519697787	0.09151943462897526	0.09358288770053476	0.13213467899245185	0.15144094933132415	0.1755697356426618	0.09277200399271916	0.15570934256055366	0.14823217999621854	0.16724970847909382	0.15076692854470633	0.06322505800464037	0.185147507629705	0.14965986394557826			0.12130434782608696		0.12995245641838352	0.17855801727375142	0.15756893640967926	0.15966533031200975	0.12788603242181104	0.1415140217215108	0.15177459526774598	0.1255593220338983	0.16032182103610673	0.15458845789971618			0.19250425894378195	0.09613956941351152	0.15935808919574546	0.16890672016048144		0.1673682100621367	0.15705190044375844	0.15968438850272404		0.15453310036886042	0.1217298451681794	0.15952473704713674			0.15292779988629904	0.12969314079422384	0.14461863660384008		0.15280898876404495			0.15039301310043668	0.1409747292418773			0.1481205805731299
Abcd2		0.06392887383573244	0.07142857142857142	0.07052611729209883	0.06984126984126984	0.08371735791090629		0.06804478897502153		0.06418778562525966	0.07824792685519881	0.07667844522968198	0.07533023920028561	0.07667844522968198	0.06939304219096963		0.06361584239688077	0.09761304094702117	0.07824792685519881	0.07449908925318761	0.10025380710659901	0.07110045935690032	0.08858267716535433	0.07718077567323799					0.06973848069738481	0.07810077519379845	0.06656380868415253	0.07531227038941954	0.07540923303292256	0.06596767147225863	0.06441654661452974	0.09538894755367827	0.08105939004815409	0.07741935483870968	0.02876106194690265	0.061492052442278684	0.08530020703933748	0.06584274451310462	0.08971690258118235	0.11835897435897436	0.06806172056647643	0.07159699892818862	0.1078125	0.0561046511627907	0.039314516129032265	0.08963331824354911	0.15121951219512195	0.1285140562248996	0.07996924259900039		0.10303987366758784	0.07119671066868642	0.0904601571268238	0.07026419336706015	0.050067800146031086		0.07905138339920949	0.07565875293503782	0.06796740994854203	0.0691283812795191		0.11114112086428088	0.07141387116690677	0.06070381231671554	0.06653447896012338	0.06932122962657312	0.0641025641025641	0.07086776859504132	0.0685045948203843	0.06615553121577218		0.07008947592671495	0.06377551020408162	0.07326478149100257		0.06070153329132535	0.06773655689870779	0.08950539794125031	0.07473237729751568		0.07073538926029761		0.0788133717068851	0.08178942611839134	0.06786850477200425		0.0764808129429068	0.07974413646055438
Abhd3	0.06910508169689701	0.060764514965741076	0.06807028652841537	0.06787257883784216	0.06587783818356252	0.05660051768766178	0.08657296650717704	0.15917968749999994	0.06874212704696779	0.05678745267712278	0.057366900536524976	0.09484924623115576	0.18651641733048374	0.09484924623115576	0.06576836701957009		0.060040270913417536	0.05424909792211025	0.05207257707626493	0.09958967344845274	0.11997609442701328		0.11375493065275477	0.06899775617053104	0.07628865979381443	0.07435254803675856			0.05968521115786193	0.05783675513269905	0.059498088748545785	0.07943791224548323	0.0729625550660793	0.05850153951419775	0.0629889669007021	0.13882190837065106	0.0568973901766899	0.12717678100263852	0.1867881548974943	0.0546268982847154	0.05733148019457957	0.056490384615384616	0.06955945677376615	0.058295964125560526	0.05674978503869304	0.0739804516346478	0.057978363759296825	0.08837680425424159	0.033707865168539325	0.059639799232359014			0.052042912577037206		0.06321063788783966	0.06905988409529942	0.05968601895734596	0.0647607013110093		0.07723619663918173	0.06673582295988935		0.0572456656853124	0.05736137667304015		0.07333506089660533	0.07531796502384737	0.13479234021387715	0.06855199570431357	0.05700275819797732	0.08259123450323033	0.06790370311125331	0.05465517241379311	0.061525129982668965	0.08119658119658119	0.07131174353941773	0.06307977736549164	0.06042451215337213		0.06768558951965065	0.054481251050950065	0.06124121779859485	0.12685125563425628	0.07583230579531443	0.05751132798884629		0.10108950489587644	0.05865059532559165	0.057891109579600274			
Acot1																																																				0.2848200312989045																																								
Acot11	0.0643032245898548	0.12424555957923783	0.06479639903695174	0.06212040490143846	0.10166309012875537	0.0723733466433741	0.06909315237507711	0.1054820819112628	0.08149864812668985	0.07935231970601744	0.0781794163564309	0.0937323546019198	0.04894067796610169	0.09718336131318783	0.07317073170731707		0.06610563614217695	0.06729857819905212	0.1435978358881876	0.0717920756088695	0.0672395772848682	0.08574387297204004	0.07994818173406126	0.07391304347826086	0.057926017918921324	0.05836363636363635			0.08796469444236668	0.05860667359863881	0.06569419666281877	0.06501646658876023	0.0646582641664105	0.1220045956888062	0.07088607594936709		0.07199552822806038	0.05960967331353415	0.16481069042316254		0.07141107300342969	0.06774531486439297	0.08948893027105317	0.060433295324971485	0.09463824289405684	0.05171305226416828	0.0690734055354994		0.13517550410754298	0.055515173541704516	0.01842105263157895		0.07635566188197766		0.10177906495655772	0.06272202486678508	0.05283842794759825	0.09084369540643306	0.05997144217039505	0.0681153771194699	0.07875298718227243		0.05942670706129107	0.07212640212278375	0.08059509793428235		0.06887475323535862	0.06428571428571428	0.12030237580993522	0.05879724778840139	0.07840616966580978	0.05558840922531046	0.09645883119704543	0.1193279109589041	0.08572119453512272	0.07633678694771942	0.11102074013826757			0.06733691840074818	0.07007218212104388		0.07436336400599187		0.07077597758557681		0.09570178775199696	0.11994727592267135	0.06478611283323		0.026914353601900854	0.10444874274661507
