Gene name	amelanoleuca_dNdS	anancymaae_dNdS	bbbison_dNdS	bmutus_dNdS	btaurus_dNdS	capalliatus_dNdS	caperea_dNdS	catys_dNdS	ccanadensis_dNdS	ccapucinus_dNdS	cfamiliaris_dNdS	cgchok1gshd_dNdS	cgcrigri_dNdS	cgpicr_dNdS	chircus_dNdS	choffmanni_dNdS	cjacchus_dNdS	clanigera_dNdS	cldingo_dNdS	cporcellus_dNdS	csabaeus_dNdS	csyrichta_dNdS	dnovemcinctus_dNdS	dordii_dNdS	eaasinus_dNdS	ecaballus_dNdS	eeuropaeus_dNdS	etelfairi_dNdS	fcatus_dNdS	fdamarensis_dNdS	ggorilla_dNdS	hgfemale_dNdS	hgmale_dNdS	hsapiens_dNdS	itridecemlineatus_dNdS	jjaculus_dNdS	lafricana_dNdS	mauratus_dNdS	mcaroli_dNdS	mdomestica_dNdS	mfascicularis_dNdS	mleucophaeus_dNdS	mlucifugus_dNdS	mmmarmota_dNdS	mmulatta_dNdS	mmurinus_dNdS	mnemestrina_dNdS	mochrogaster_dNdS	mpahari_dNdS	mpfuro_dNdS	mspicilegus_dNdS	mspretus_dNdS	munguiculatus_dNdS	neugenii_dNdS	ngalili_dNdS	nleucogenys_dNdS	nvison_dNdS	oaries_dNdS	ocuniculus_dNdS	odegus_dNdS	ogarnettii_dNdS	oprinceps_dNdS	pabelii_dNdS	panubis_dNdS	pcapensis_dNdS	pcinereus_dNdS	pcoquereli_dNdS	pmbairdii_dNdS	ppaniscus_dNdS	ppardus_dNdS	psimus_dNdS	ptaltaica_dNdS	ptephrosceles_dNdS	ptroglodytes_dNdS	pvampyrus_dNdS	rbieti_dNdS	rnorvegicus_dNdS	rroxellana_dNdS	saraneus_dNdS	sbboliviensis_dNdS	sdauricus_dNdS	sharrisii_dNdS	sscrofa_dNdS	tbelangeri_dNdS	tgelada_dNdS	ttruncatus_dNdS	uamericanus_dNdS	umaritimus_dNdS	uparryii_dNdS	vpacos_dNdS	vursinus_dNdS	vvulpes_dNdS
Pdzd4	0.05565819861431871	0.0402046783625731		0.05136372685646028	0.05048724860045615		0.05481541747177871	0.043025251287080166	0.04337027130301873	0.04061294470638663	0.02971916103803768	0.05968045112781955	0.07965796579657966	0.059207459207459213	0.06485557822398798		0.040807871569135165	0.0457516339869281	0.02971916103803768	0.04269476018852232	0.04170627376425856		0.042161105681976827	0.04440993788819875		0.04675523760858456				0.040332265812650134	0.035956053712129614	0.04347358226622189	0.02791563275434244	0.037608596250571565	0.041136141038197835	0.04949402023919043	0.061385358163365863	0.05925289823958781	0.060283687943262415	0.04245604470492026	0.04387254901960785	0.051046639735585764	0.05471796204834936	0.04101150915869671	0.0421863536316948	0.05143923240938167	0.04267689262741218	0.06607142857142859	0.053903345724907056	0.03851540616246499	0.3953488372093023	0.13414634146341464	0.0852749301025163	0.05157499591969969	0.07094418362023995	0.036143213233627916	0.0456371524987948	0.05194550622365969	0.040907207953603975	0.051357660646271036	0.07725485221362426		0.04027117272083376	0.04227423109913001		0.05159050540933312	0.05350772889417362	0.05077574047954866	0.03832991101984942	0.03828469550530168	0.049829816201497616		0.08860179585853033	0.03792070078377132	0.06169397002439875	0.07765390208434317	0.04267425320056899	0.049582892727059104	0.04962487571183223	0.03973581637072327	0.05106516290726817	0.04635809634358677	0.03350028737991625		0.04243865798698048	0.04840737636211232	0.0530393975772127		0.04375		0.04919323101141283	0.026917510853835026
Pdzd7		0.12280701754385966	0.10920093522211526	0.10905065042900636		0.1052705158674682	0.087728682999893	0.11743475846751805	0.08540464130050654	0.12217194570135748	0.12582451773490974	0.13727272727272727	0.1160966426106056	0.13727272727272727	0.08190709046454768		0.12912360186889424	0.10519351637446243		0.09010324329961417	0.05171411969785008		0.04839596700274977			0.10030864197530864		0.045714953817374025	0.06559734513274336	0.11094301563287948	0.11286589516678013	0.14162634249970493	0.10974006270860727	0.11780032912781133	0.1033354114713217			0.10314362029997944	0.15354330708661418		0.11767157543762155	0.13362481213280505			0.06501265822784809	0.11115935735996528	0.1150308853809197		0.146	0.08191126279863481	0.11267605633802814	0.18807339449541285	0.1195835678109173			0.11317073170731705	0.0716	0.07026817947395565		0.14179867143587122	0.09749346455482084		0.059790575916230375	0.11714325183036332	0.06918573709419905	0.07608695652173912	0.11514217677545875	0.13129816241849435	0.11892705624743395	0.11830473218928755	0.1242102240091901		0.12101543343429973	0.11721311475409835	0.05220002309735535	0.11976711948988078	0.165402124430956	0.10521978021978022		0.12469203394470298			0.08014303744215398		0.11715943630837247			0.06830192441918438			0.07648527789070214	0.12506253126563285
Peli3	0.022200457068233755	0.027334434048798383	0.024208566108007448	0.02372262773722628	0.023937394506674845	0.03164676899753648	0.034186437511675695	0.02782152230971129	0.0361739902352419	0.027409860191317147	0.026222078342505662	0.03367301727957465	0.032674118658641435	0.03367301727957465	0.02161383285302593			0.033718878651244864	0.02679014387299487	0.03448275862068965	0.027465883572292283	0.024337866857551897	0.018666937201988438	0.025480622520598108	0.0250932519498135	0.026935456547518208		0.05335333190486394	0.02746335127110781	0.03761242845461978	0.027513410624675556	0.040880503144654086	0.03842696629213483	0.028893330910412508	0.03864734299516909	0.03748810656517602	0.02909647779479326	0.08290155440414508		0.038579851320174316	0.02826666666666667	0.02806707855251545	0.021357519016968987	0.03584315612220351	0.028752260397830024	0.026273168976066224	0.027690700104493208	0.06805125939019002		0.01963685272360457			0.038475499092558985		0.03345070422535211	0.029897995075624344	0.01816958277254374	0.023849564286806298	0.0191682156133829	0.03523035230352303	0.041448972483455235		0.028561164002155564	0.028877588085724663	0.012696733236344395	0.05148256761159988	0.025812115891132567	0.03891977760127085	0.023937554206418042	0.025844180343331448	0.024961531885792445	0.08081505784838544	0.0279880302763598	0.023937554206418042		0.01838006230529595	0.07222844344904815	0.029472954230235788		0.027354507068110892		0.05010101010101009	0.020460358056265983	0.03157038242473555	0.028877588085724663		0.020616856341745014	0.020148291424887173	0.03402603334094542		0.03976300197498354	0.028368794326241138
Penk	0.13972300527025372	0.142649411080413				0.1216321243523316			0.07296551724137931	0.1361766319253977	0.13506021793156184	0.07569613409029466	0.10771144278606964	0.07569613409029466	0.12607758620689655		0.13630975898854208	0.1082564778216952	0.1350057249921932	0.12223650385604115	0.13934307625524525	0.12798818157399944	0.12700412276683462	0.11779829379455414	0.1448245868367643	0.14089739925693054	0.13276253352589232		0.14225257285755505	0.11908002177463255	0.11257439534000256	0.1434167944132175	0.1434167944132175	0.11591982637559048	0.09519749928957093	0.09711424430096192	0.1336831299190145	0.12018534607587605	0.03841536614645859	0.12768265282404898	0.12019477191184008	0.12814551422319476	0.15751875223240866	0.08716260697827519	0.12292184840947767	0.0944407233757535	0.1274028900967785	0.09767775915728992	0.10274579273693532				0.08457167832167832	0.11636388194772745	0.08978988837820093	0.11586638830897705		0.12729345910645798	0.08720751231527094		0.1095545252973191	0.105	0.11443569553805776	0.1255174255574843	0.17878787878787875	0.11905935365767795	0.10712611345522738	0.0884161968221425	0.11338266649943557		0.09681397738951696	0.13377428689541132	0.12945838837516513	0.10984661058881742	0.1321904761904762	0.12044170518746787	0.05283687943262412	0.12596699329551314		0.1215132693393563	0.091053257565746	0.10959904407859798			0.12666936462970455	0.1308545603944125	0.14473338586813767	0.14313521930962886	0.08222193448141914	0.14274070300560365		0.1388276773909211
Pgbd5									0.03160757831551304		0.01930560854635635	0.014492753623188406	0.014492753623188406	0.014644351464435146			0.03165445189458911		0.06533198743831316			0.07689205538378814		0.017287341465384926					0.00151521997800973							0.01753475824859929		0.011373390557939914	0.01950354609929078	0.046651426636186606	0.07135070315055053				0.016982253545045428			0.02443280977312391	0.0077760497667185065				0.016294673421881418	0.028510524913402613	0.016346837242359632				0.020792432625379262					0.0939032936229853		0.028338706940437806		0.08081278113851402									0.014253773057574063			0.01590075135418487		0.02610081689579597										
Pgf	0.24410299003322256	0.2893660531697341	0.25006108984279546	0.2618803418803419	0.24843864060345525	0.28316655107500244		0.25573394495412843	0.33714183700794426	0.25097583257204553	0.2592945662535749	0.20625465376023827	0.2406157739350485	0.2406157739350485	0.2233362982129862		0.2714345114345115	0.2332928311057109	0.26460361613351874	0.3567560760609495	0.2681677515740049	0.2819271553711388	0.1855493236555592	0.3466064586754242	0.26386462882096073	0.26441662941439426		0.3701199932398174	0.26611317456849465	0.3229104028863499	0.23940526357636954	0.2282922289436947	0.23193916349809884	0.2377033117773859	0.44298755186722	0.19607843137254904	0.236918448479639	0.2353065539112051	0.4048625792811839	0.2259414225941423	0.1668555775951639	0.2618228718830611	0.4076390440026804	0.4703052172605624	0.2581916217337205	0.26273717498243143	0.2581916217337205	0.3039383561643835	0.15628539071347675	0.2305097812469885	1.1057142857142856	1.1057142857142856	0.33544446957701873		0.20984698657229106	0.23609613310737945	0.23359092242981516	0.23449775533108866	0.2636668262326472		0.32161224733883503	0.2280839895013123	0.24945725214514625	0.17911274485120096	0.2219964973730298	0.2208327511527176	0.2780339358170417	0.3413639013017291	0.2433696090286175	0.26611317456849465	0.2642105263157895		0.4447651273885351	0.2390737374535683	0.3093566689104721	0.29011567976176844	0.24239169351951306	0.2743478260869565		0.24470710481880764	0.3557462255589473	0.2428394488310884			0.2548326751195177	0.3421607934163325	0.2581860027199498		0.4371567043618739		0.2195635394007438	
Pgm2l1	0.07180733539549271	0.07692307692307693	0.06011758012516594	0.06275264677574591	0.060072010612090214	0.0760685824680029		0.07694095769409576		0.07347538574577518	0.07024106400665002	0.07267709291628335	0.06783276450511946	0.07267709291628335	0.06758099781355596		0.07764822624658893	0.09109009457441514	0.06843633347158855	0.08794559099437148	0.07533092659446451	0.06486244687989264		0.07345420734542074	0.0897463689572946	0.09197609901835252			0.06622088006902503	0.08460825220213257	0.07964601769911504	0.08255378858746491	0.08255378858746491	0.07958564931783729	0.05783938814531549	0.05341432760787599	0.06660973526900085	0.07478188616535107	0.05897435897435897	0.06156367041198501	0.07664841704356105	0.07184785160835877	0.08485639686684072	0.06772513024063508	0.07704841713221601		0.09536973047684866	0.061516952114645224	0.06393442622950819	0.0677154582763338			0.06946386946386947		0.16718266253869968	0.0813953488372093	0.06843940714908456	0.0630204390613172	0.06741803278688524	0.07817236899090516	0.1726017441860465	0.07728894173602853	0.07818088911599386	0.0730889048646058	0.07488527325823947	0.05527696793002915	0.08765797257327237	0.07013301088270857	0.07591168444554701	0.06995437757983923	0.06562955760816724	0.07047493981177501	0.07494489346069066	0.07591168444554701		0.08346972176759411	0.07289293849658314	0.07343412526997839		0.09298000929800093	0.05668821481849826	0.09555076440611524	0.07761578044596912		0.07183231276495526		0.09202813599062132	0.07473309608540925	0.045799657114866534		0.06034380557202134	0.07006773920406435
Pgr	0.15022836686828786	0.15772445403073604			0.16335381279363936	0.1638005159071367		0.16437774316862522	0.1279276985743381	0.16167907921462424	0.21072046109510084	0.16493656286043828	0.17641971749783802	0.16493656286043828	0.16509158791272896		0.1562203871666441	0.032337089661930433	0.2093371757925072	0.03747418117438773	0.16268950028074114		0.1465279902110737		0.14786872878159185	0.14694280078895464			0.15805810777253534	0.11620758954959215	0.1514655760054533	0.12607099143206854		0.15206812652068127	0.13822322256057198	0.15790325190098692		0.15895580253295424	0.14192139737991266	0.17491390248323366	0.16850551654964896	0.16514020008454278	0.05061596143545796	0.13560676701745036	0.16290480863591755	0.15939620551170194	0.16594009281395025	0.16311134235171698	0.14548802946593006	0.15747084986176224			0.15438220316269094		0.12981335126954768		0.1551194135729487		0.1228311072275621	0.024468182233178128	0.16998025016458196		0.15908452681830945	0.16095937889920975		0.07942238267148015		0.1452373467463062	0.18069120961682947	0.15420733967626346	0.17014302741358758		0.16507673164661965	0.15102481121898595		0.16258351893095768	0.17115027829313542	0.15876346342145756		0.1589599437807449	0.1222048881955278	0.20549123387363544	0.14559099437148218		0.16342521337624175		0.1808339676900956	0.0624189130748162	0.1331687670520982	0.09718595880475776	0.17488196411709156	
Pgrmc1	0.0344675209898365	0.04786729857819905		0.17649450996339974	0.054369640576537134	0.04494949494949495		0.04573804573804574	0.03637295081967213	0.04344048653344918	0.05340038314176245	0.09572368421052632		0.09572368421052632	0.05835995740149096		0.04873294346978558	0.09822167080231596	0.05340038314176245	0.05800153139356815	0.054297407912687584	0.055891238670694864	0.06292440018107741	0.041501976284584984	0.14182692307692307	0.02866923406076166			0.03707188558524652	0.056476484194294525		0.059991550485847076		0.04902439024390244	0.022925492150510842	0.046161565479177116		0.050491803278688525	0.044747081712062264	0.0919447362042498	0.052039748953974896	0.05465974309920744	0.057164634146341466	0.041300980898296334	0.052039748953974896	0.05325064157399486	0.061381778144783926	0.12264689104392468	0.0597758405977584				0.0445996775926921		0.01642512077294686	0.0469409282700422			0.040208041608321664		0.036517890077462194		0.045914396887159536	0.0516748896390548		0.060993840818035036	0.060442260442260434	0.042421905129193985	0.051599587203302384	0.03577265298710732			0.05138746145940391	0.051599587203302384	0.044439531284545655	0.14025678530797986	0.2297628781684383	0.042751373298304265	0.06452100332426715	0.046674445740956826	0.14829945868654887		0.0329885877318117		0.04683778777454353	0.058142664872139975			0.0222766217870257		0.0760593987685621	
Pik3c2g	0.17698061883713026	0.20202578268876611			0.19657545744502267	0.18683306203653466	0.2238288027761712	0.1916058394160584	0.19642528100239545	0.1896008403361344	0.20167627029858567	0.16511318242343542	0.1872309899569584	0.1952191235059761	0.1936619718309859		0.18745841650033268	0.18866031108881084		0.1869527896995708	0.18951175406871607	0.2066725197541703			0.21484110885733604	0.2103327817613532			0.19290231904427266	0.1829170024174053	0.1907619567194035	0.19449480797758364	0.1955804749340369	0.1993676771433885		0.16921082949308755	0.19603097773475314	0.263471355643789			0.19319429198682767	0.18944887599709934	0.2171428571428572	0.20405841077185666	0.19199122325836526	0.2000737599114881	0.1936197676562788	0.22144603562696472		0.17759197324414716			0.21919431279620852			0.19031963470319635	0.18304648544313976	0.19271985031467934	0.18233328490483802	0.1862228081740277	0.2692676686920371			0.1946607341490545				0.21648626144879268	0.1923909123692752	0.19659030367607885		0.19281563655573167	0.1903440621531632	0.19389653889095645		0.1936044490789016	0.20896993592902907			0.2011792031445417	0.20258378580790115		0.2542037586547972		0.1952117863720074	0.19023887265853245		0.18805813342672034	0.19358407079646014			0.20183810533757512
