Gene name	amelanoleuca_dNdS	anancymaae_dNdS	bbbison_dNdS	bmutus_dNdS	btaurus_dNdS	capalliatus_dNdS	caperea_dNdS	catys_dNdS	ccanadensis_dNdS	ccapucinus_dNdS	cfamiliaris_dNdS	cgchok1gshd_dNdS	cgcrigri_dNdS	cgpicr_dNdS	chircus_dNdS	choffmanni_dNdS	cjacchus_dNdS	clanigera_dNdS	cldingo_dNdS	cporcellus_dNdS	csabaeus_dNdS	csyrichta_dNdS	dnovemcinctus_dNdS	dordii_dNdS	eaasinus_dNdS	ecaballus_dNdS	eeuropaeus_dNdS	etelfairi_dNdS	fcatus_dNdS	fdamarensis_dNdS	ggorilla_dNdS	hgfemale_dNdS	hgmale_dNdS	hsapiens_dNdS	itridecemlineatus_dNdS	jjaculus_dNdS	lafricana_dNdS	mauratus_dNdS	mcaroli_dNdS	mdomestica_dNdS	mfascicularis_dNdS	mleucophaeus_dNdS	mlucifugus_dNdS	mmmarmota_dNdS	mmulatta_dNdS	mmurinus_dNdS	mnemestrina_dNdS	mochrogaster_dNdS	mpahari_dNdS	mpfuro_dNdS	mspicilegus_dNdS	mspretus_dNdS	munguiculatus_dNdS	neugenii_dNdS	ngalili_dNdS	nleucogenys_dNdS	nvison_dNdS	oaries_dNdS	ocuniculus_dNdS	odegus_dNdS	ogarnettii_dNdS	oprinceps_dNdS	pabelii_dNdS	panubis_dNdS	pcapensis_dNdS	pcinereus_dNdS	pcoquereli_dNdS	pmbairdii_dNdS	ppaniscus_dNdS	ppardus_dNdS	psimus_dNdS	ptaltaica_dNdS	ptephrosceles_dNdS	ptroglodytes_dNdS	pvampyrus_dNdS	rbieti_dNdS	rnorvegicus_dNdS	rroxellana_dNdS	saraneus_dNdS	sbboliviensis_dNdS	sdauricus_dNdS	sharrisii_dNdS	sscrofa_dNdS	tbelangeri_dNdS	tgelada_dNdS	ttruncatus_dNdS	uamericanus_dNdS	umaritimus_dNdS	uparryii_dNdS	vpacos_dNdS	vursinus_dNdS	vvulpes_dNdS
6030468B19Rik	0.18647834460961032	0.3270105379922352				0.27881633737928585		0.28929447017161536		0.2864942824765633			0.3123319247022666	0.3123319247022666			0.3223880597014925	0.20188338493292052		0.22531701238730484	0.24993890020366602	0.24991340491860065		0.20104185060921773	0.005800455719364057	0.2652433912703292				0.15277491231689705	0.385476039687566	0.18001438676417694	0.18001438676417694	0.39700780572419775		0.25579552209233203		0.2640186915887851			0.2919045390734675	0.2984650369528141			0.2797094870630958		0.2829106550766198			0.3162576986997752			0.3824228028503563			0.3096330275229358	0.1990972918756269					0.1796934380542184	0.31107428348605964	0.266833996884196				0.32009199247334313	0.35994071564683466				0.27252321981424155	0.3696879326871872	0.19287909836065573	0.2631043256997455		0.2735296687931486		0.2932983630279461					0.2816128737313706		0.2420371316641117	0.2725814620969104				0.2506808455453249
A2m	0.2838729016786571	0.3266591312772485	0.296945872391896	0.2981347773766546		0.3079954030536858		0.3080883574157117	0.29203246645684944	0.30873348372542697		0.4489795918367348	0.4425196850393701	0.4602046617396248		0.33626679018063915	0.3287252853239029	0.35101708706265256	0.2977356181150551	0.33866103739445114	0.3194444444444444	0.3072201582942982	0.29699699699699705		0.3171190961870391				0.2995117485505035	0.306350821101584	0.3173157983476648	0.3312048395227693	0.3329961220704772	0.3118513558754603	0.3494211932324132	0.3276734104046243	0.3430053493272816	0.4179278230500582		0.27301509985387235	0.31537940379403795	0.3039135418372359		0.34097320169252465		0.3307399174341061		0.4140543364681296	0.2492725509214355		0.19259259259259254	0.21973094170403587	0.4076809453471196		0.37396504139834397	0.3284858853721129	0.3202605125300864	0.3074729891956783	0.32411003236245955	0.27542657530565634	0.3052648023746289		0.3270060396893874	0.3148210668467252		0.27093809606381136	0.2933087372128123	0.5227196230225514	0.3189335133310833	0.2906923429619441	0.3246660730186999	0.2924398098451158	0.3101559907069366	0.31378446115288217	0.3023292663603233	0.3112761647535449					0.3424507658643326	0.24232658072437085	0.3042379182156134		0.30826942314104705	0.31756643824168473	0.29146266829865364	0.2978385251112524	0.3499072356215213		0.2642863244212864	0.28608091787439616
A630001G21Rik												0.7803208556149732	0.7803208556149732	0.5777911525729763																									1.2884371029224904						0.4303929651003024			0.7155098543273352	1.115815691158157		3.448																	0.7361595044521875			0.1899031333399229						1.0155719139297847								0.2510363240356917							
Aass	0.10316713703355283	0.1235483870967742	0.09349890430971512	0.0936631055173423	0.09161737123070264	0.12898678414096915		0.12996522057477575			0.09642767924056958	0.07037747920665388	0.07037747920665388	0.07037747920665388	0.09734638853412797		0.11612066169315599	0.0785876993166287	0.09393418467583496	0.09797870698966207	0.13015930485155686	0.10217290799815072	0.12196269007681455	0.09045617312782188	0.10477352447765748	0.10536902367321677			0.1001727115716753	0.09624669054664382	0.1473906911142454	0.09685513549682168	0.0976266621780845	0.12627327010888656	0.08691968824127415	0.0940556809631302	0.11982225043643865	0.08339052848318462	0.01098901098901099	0.08074534161490682	0.12938397237870253	0.15032900286823012	0.10397842211732973	0.08491508491508491	0.1334796123605778	0.11443691086489167	0.12840888567816508	0.07929661579296618	0.0708133971291866	0.09587378640776699	0.4538296349319971		0.09477756286266924		0.08810172570390554	0.12463820549927646	0.10112184481146774	0.08809389140271492	0.08626097867001256	0.09289466408625932	0.10597037715681784		0.12937000887311448	0.12765185856754308		0.09448153469111806	0.1158651377716926	0.07426597582037997	0.1271111111111111	0.1009160756501182	0.10209384074583523	0.10234093637454983		0.12792371356603094	0.11487481590574375	0.15591836734693876	0.13576388888888888	0.12577532736044106		0.11355490387748453	0.0866768241069917	0.07109256449165402	0.09678362573099414		0.12794735880095048	0.09010989010989012	0.10895779500430662	0.09842097194542387	0.08630551816958276		0.09014815434837198	0.09863904612790557
AB124611	0.18724252491694354		0.16158809822548845	0.15944399018806213	0.16053573066691126	0.21039335979790688	0.14747965959038625	0.213078070611636	0.20300506287767436		0.18441682600382409	0.4054600606673407	0.4054600606673407	0.4054600606673407	0.2256150090935197		0.19303262706356428	0.15207422416551136	0.24883846569421936	0.13523260007212407	0.2449170366908156	0.15253877204164012		0.09914765605414892	0.3724378285781794	0.26638089406001225			0.1332193846772572	0.17288721651581412	0.22169876680060968	0.16108717268810074	0.16108717268810074	0.20298585646935569	0.21290226460071512	0.2359636978926319	0.20788445601988872	0.3637358628237869		0.2363773792345221	0.2329625367600051	0.2184873949579832	0.1576877703499803	0.21073083246151544	0.2289818863210493	0.16932801064537592	0.2267272956928129	0.3842713380544167	0.11367673179396093	0.1630646207045602		0.2549019607843137	0.16812749003984062			0.2311724137931035	0.17164602976258095	0.20524452312458508	0.11142442797292942	0.21962796664528544	0.2427580579355365			0.2164321890827237	0.1884619203654056	0.26257455006069563	0.18752258219920512	0.3213483146067416	0.1934057604850935	0.13717339667458436	0.20103022909041607	0.1352252166460337	0.23553430933173986	0.20440832409801749	0.19244077721586367	0.20949619427328744	0.23926901827454314	0.2275084262380088		0.21246533738280732	0.21783850168867053		0.18840732169156324		0.20799706529713868		0.2752453111414731	0.19135802469135804	0.2324623911322249		0.17761447145279816	
Abca6	0.34654941123863464	0.3663730984787829	0.3221523410202656	0.3232899022801303	0.3197455230914232	0.35909316564620225	0.3560770679414747	0.3443508660416336	0.3204038911464105	0.3504555450832548			0.3889870435806832	0.38966026587887737	0.3173036093418259		0.3572296476306197	0.3642958523892131	0.3469588425340638	0.34636038186157514	0.3482433311646064	0.37571817357121257	0.3545442691354805	0.35499624342599545	0.3422291993720565	0.3575757575757576				0.3651347068145801	0.3522968775543567	0.3361870266710569	0.3371212121212121	0.36212958312405824	0.3715335783494821	0.3234753294514251	0.3795973967004693	0.35131471943616155	0.5599999999999999		0.34567096037828143	0.3638609784220063	0.3718777549221276		0.3473978000328354	0.3573337525546298	0.3490628082867478	0.4161598609904431	0.665631469979296	0.33525280898876403		0.5508474576271187			0.4186095358118042	0.6264781840424085		0.3057757644394111	0.3323415650104136	0.339828634604754	0.38553487668331066			0.3452072538860104			0.3917609046849758	0.408540471637986	0.3610048244884379	0.3439244310863032	0.3532363271450075	0.3482952093223997	0.3565553942912433	0.3631191432396251	0.3308348030570253	0.35343302781797714	0.38438880706921946	0.35410947844340385		0.3557210150433065	0.3785520974289581		0.34580141204746884		0.3445432497978981			0.34608720762344786	0.3816938300349243			
Abca9	0.2144626052501238		0.233502538071066	0.23804587274847736	0.2465023317788141	0.2476519072263753	0.2643282594308405	0.2424069855732726	0.25948275862068965			0.2421393841166937	0.2408782692928641	0.2421393841166937	0.2392469766861987			0.2433613989637305	0.2107565203304714	0.22723783202825126	0.2439304148346396		0.24566563467492264	0.2467392972226485	0.22704565030146426				0.1999408896113492	0.2396329627668961	0.2509049342731949	0.2642769284835705	0.24983039348710984	0.2446110590440488	0.22385989249176347		0.2384539796921061	0.22735908803039895	0.17529215358931552		0.2473572938689218	0.2454282964388836	0.2505175983436853	0.22077470904985236	0.2424415288077581	0.24288800864241986	0.2461184588844163	0.2613250283125708	0.1527426160337553	0.2338173018753781		0.17977528089887634	0.21597134428992834		0.21537850188754226	0.23500160410651266	0.2303595206391478		0.2629168455703449	0.2299364896073903			0.23803241613268	0.2476319350473613				0.2079924480805538	0.2396989651928505	0.20992248062015506	0.24791924915884545	0.2084046692607004	0.2445213379469435	0.2405562864123285		0.2443224829674489	0.21606425702811247	0.2422874341610233			0.22216459197787		0.22492307692307686		0.2438603223330775		0.2210455538746008	0.22238756613756616	0.21923404255319148	0.2595455979804355		
Abcc3	0.14717396623440174	0.1479978354978355	0.1334742962865072	0.13535031847133755	0.135453943008615	0.14645907963626345	0.1306091752318877	0.14118273841236015	0.12695874640230256	0.1413824643930485	0.1448684210526316	0.14921780986762934	0.15353300378016865	0.1593554162936437	0.13520507180747832		0.15515365787326624	0.12213467048710602		0.12910707383069192	0.14646746718793632	0.14581999743950838	0.21141574095958404	0.15175675675675676	0.1636229022704837	0.14945617402431222		0.13868613138686128	0.2104776222967503	0.16191515482198882	0.16075404482707434	0.15776216359538647	0.15682388690712115	0.1627803356601812	0.15134620614631492	0.1193939393939394	0.15285171102661596		0.19575856443719414	0.06970509383378015	0.14830280172413796	0.15520355703765454	0.14259395725865878	0.15388820554872215	0.17762099269711598	0.15081743869209807	0.14877300613496933		0.17694155324259409	0.15552394499762925	0.20647773279352227		0.13000533902829686		0.1541061841320342	0.22683163512857835	0.14931261207411833	0.131569185111908	0.09938080495356036	0.13651335854580945			0.16601267733172353	0.15072822203902173	0.1596770306097855		0.14330585001963095	0.1542909312233719	0.16533372109931654		0.14829099614310415		0.14806094182825486	0.16501313101838344		0.1447746883988495	0.2281512605042017	0.14402173913043478		0.14691106585200273	0.16517732476961744		0.12193308550185873		0.14997875655006376	0.14854457642605404	0.14815749621403332	0.16983508932661473	0.15221238938053094			
Abcd1	0.04025023607176582	0.038430089942763694		0.044996918019313735	0.046504336921308384	0.0553208344335886		0.13767019667170954	0.05911163654788044	0.048853211009174315	0.11244497799119647	0.06328478151682572	0.08084696823869104	0.06328478151682572	0.04386151231945625		0.05269446767833672		0.03386540120793787		0.05817950350095481		0.043545174723881946	0.04478774503440218	0.13210363578206633	0.044400785854616896			0.04435437174290677		0.05515035188739603			0.056955239882069165	0.04615384615384615	0.04423664808487682	0.03828451882845189	0.08901322482197356	0.09246575342465754	0.06058886129833275	0.05577843923903196	0.048209366391184574	0.06132004228968432	0.043232551568239616	0.05541035023523262	0.048231066887783315	0.051298701298701295	0.04202832343535861	0.19252873563218392			0.4473684210526316	0.09239130434782608		0.05045969638657258	0.04772475027746948		0.17786147729650556	0.046610716591349265	0.04781964271784071	0.0491277578245254		0.05852311939268461	0.051232665639445285		0.0529086939771414	0.046868519286603065	0.06288258208124653	0.056938559322033885	0.0454651980314038	0.0425328227571116			0.05705059203444565	0.043212056988107865	0.04673015873015873	0.091792656587473	0.05032795156407669		0.046489463094355615	0.04758582193692437	0.055182947074838964			0.05100997187420097				0.04482614160033515		0.048367746416619305	
Abcd2		0.06392887383573244	0.07142857142857142	0.07052611729209883	0.06984126984126984	0.08371735791090629		0.06804478897502153		0.06418778562525966	0.07824792685519881	0.07667844522968198	0.07533023920028561	0.07667844522968198	0.06939304219096963		0.06361584239688077	0.09761304094702117	0.07824792685519881	0.07449908925318761	0.10025380710659901	0.07110045935690032	0.08858267716535433	0.07718077567323799					0.06973848069738481	0.07810077519379845	0.06656380868415253	0.07531227038941954	0.07540923303292256	0.06596767147225863	0.06441654661452974	0.09538894755367827	0.08105939004815409	0.07741935483870968	0.02876106194690265	0.061492052442278684	0.08530020703933748	0.06584274451310462	0.08971690258118235	0.11835897435897436	0.06806172056647643	0.07159699892818862	0.1078125	0.0561046511627907	0.039314516129032265	0.08963331824354911	0.15121951219512195	0.1285140562248996	0.07996924259900039		0.10303987366758784	0.07119671066868642	0.0904601571268238	0.07026419336706015	0.050067800146031086		0.07905138339920949	0.07565875293503782	0.06796740994854203	0.0691283812795191		0.11114112086428088	0.07141387116690677	0.06070381231671554	0.06653447896012338	0.06932122962657312	0.0641025641025641	0.07086776859504132	0.0685045948203843	0.06615553121577218		0.07008947592671495	0.06377551020408162	0.07326478149100257		0.06070153329132535	0.06773655689870779	0.08950539794125031	0.07473237729751568		0.07073538926029761		0.0788133717068851	0.08178942611839134	0.06786850477200425		0.0764808129429068	0.07974413646055438
